track,trackid,track_uri,album_name,album_id,artist,duration,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Lucretia My Reflection,4gcUrLYtJEV4TPl9vvO0UF,5hkAp8lgnanU9lyqk7ol54,A Slight Case Of Overbombing,4gcUrLYtJEV4TPl9vvO0UF,Sisters of Mercy,492453,FALSE,0,0.52,0.961,9,-7.538,1,0.0463,6.55e-4,0.0461,0.47,0.287,102.2,audio_features,spotify:track:5hkAp8lgnanU9lyqk7ol54,https://api.spotify.com/v1/tracks/5hkAp8lgnanU9lyqk7ol54,https://api.spotify.com/v1/audio-analysis/5hkAp8lgnanU9lyqk7ol54,492453,4
Cold,0qJ30kPyjNkKjtV5h0JpHm,7szlT0w1nnxDjVSSVvpsUu,Pornography,0qJ30kPyjNkKjtV5h0JpHm,The Cure,266400,FALSE,35,0.471,0.694,10,-11.45,0,0.029,0.171,0.284,0.107,0.271,100.946,audio_features,spotify:track:7szlT0w1nnxDjVSSVvpsUu,https://api.spotify.com/v1/tracks/7szlT0w1nnxDjVSSVvpsUu,https://api.spotify.com/v1/audio-analysis/7szlT0w1nnxDjVSSVvpsUu,266400,4
Space Is Only Noise If You Can See,0tUJcqDuXHNkaPKLN0lQhT,7uW6TpsG5sqP5JxTLV7Bf0,Space Is Only Noise,0tUJcqDuXHNkaPKLN0lQhT,Nicolas Jaar,342163,FALSE,50,0.741,0.375,7,-13.836,1,0.0486,0.398,0.903,0.0997,0.102,102.028,audio_features,spotify:track:7uW6TpsG5sqP5JxTLV7Bf0,https://api.spotify.com/v1/tracks/7uW6TpsG5sqP5JxTLV7Bf0,https://api.spotify.com/v1/audio-analysis/7uW6TpsG5sqP5JxTLV7Bf0,342163,4
Back To The Burner - Original Version,6TITHDaUyu61np4MYF9Yo2,4iTU3378lBFxd4LRvTy2JJ,Harbour Boat Trips: 01 Copenhagen by Trentemøller,6TITHDaUyu61np4MYF9Yo2,The Hypothetical Prophets,282121,FALSE,0,0.528,0.478,4,-11.529,0,0.0407,3.13e-5,0.671,0.657,0.202,184.087,audio_features,spotify:track:4iTU3378lBFxd4LRvTy2JJ,https://api.spotify.com/v1/tracks/4iTU3378lBFxd4LRvTy2JJ,https://api.spotify.com/v1/audio-analysis/4iTU3378lBFxd4LRvTy2JJ,282122,4
Tear You Apart,2zOPcGUzlBcwoFzzPkXQ13,0SphXO1prVJZTaSo7IurIx,She Wants Revenge,2zOPcGUzlBcwoFzzPkXQ13,She Wants Revenge,284613,TRUE,0,0.583,0.729,1,-6.645,0,0.0341,5.22e-4,1.47e-5,0.487,0.539,152.996,audio_features,spotify:track:0SphXO1prVJZTaSo7IurIx,https://api.spotify.com/v1/tracks/0SphXO1prVJZTaSo7IurIx,https://api.spotify.com/v1/audio-analysis/0SphXO1prVJZTaSo7IurIx,284613,4
Black & Noir - Bonus Track,4EDr2J4ORoMucOopdNEZOt,77KHgmAZAzcPIOdMmBwpFM,Try Out,4EDr2J4ORoMucOopdNEZOt,Kas Product,112160,FALSE,0,0.162,0.987,9,-4.64,1,0.0852,0.734,0.00904,0.0882,0.0395,85.048,audio_features,spotify:track:77KHgmAZAzcPIOdMmBwpFM,https://api.spotify.com/v1/tracks/77KHgmAZAzcPIOdMmBwpFM,https://api.spotify.com/v1/audio-analysis/77KHgmAZAzcPIOdMmBwpFM,112160,4
Black Dog - 1990 Remaster,1Ugdi2OTxKopVVqsprp5pb,0NSeXLBOh16zjbENkAu0P6,Led Zeppelin IV,1Ugdi2OTxKopVVqsprp5pb,Led Zeppelin,294000,FALSE,54,0.432,0.848,4,-8.095,0,0.0878,0.274,0.0344,0.233,0.743,81.201,audio_features,spotify:track:0NSeXLBOh16zjbENkAu0P6,https://api.spotify.com/v1/tracks/0NSeXLBOh16zjbENkAu0P6,https://api.spotify.com/v1/audio-analysis/0NSeXLBOh16zjbENkAu0P6,294000,4
Fit but You Know It,4hLfRsZxWn7X4QvXR49Z1L,159ZqSu3KjblSDur8JezS3,Fit But You Know It,4hLfRsZxWn7X4QvXR49Z1L,The Streets,253466,TRUE,0,0.702,0.848,6,-1.714,1,0.3,0.22,0,0.0222,0.883,172.125,audio_features,spotify:track:159ZqSu3KjblSDur8JezS3,https://api.spotify.com/v1/tracks/159ZqSu3KjblSDur8JezS3,https://api.spotify.com/v1/audio-analysis/159ZqSu3KjblSDur8JezS3,253467,4
Happy Together,4M4jGPIpvtgeKOjQ69ZSMK,1eUiaOZu8tiQkuVOTZHSmG,The Gift (Super Deluxe Edition),4M4jGPIpvtgeKOjQ69ZSMK,The Jam,165852,FALSE,0,0.391,0.735,11,-9.175,0,0.0516,4.04e-5,2.96e-5,0.558,0.669,148.533,audio_features,spotify:track:1eUiaOZu8tiQkuVOTZHSmG,https://api.spotify.com/v1/tracks/1eUiaOZu8tiQkuVOTZHSmG,https://api.spotify.com/v1/audio-analysis/1eUiaOZu8tiQkuVOTZHSmG,165852,4
Just an Illusion,0VeoX9keEWQRSGcUlZU61m,0LGM0IvqyGOCdRRBxVCotB,Imagination - Greatest Hits,0VeoX9keEWQRSGcUlZU61m,Imagination,387026,FALSE,11,0.735,0.701,11,-6.37,0,0.0311,0.0705,0.0325,0.0359,0.622,105.136,audio_features,spotify:track:0LGM0IvqyGOCdRRBxVCotB,https://api.spotify.com/v1/tracks/0LGM0IvqyGOCdRRBxVCotB,https://api.spotify.com/v1/audio-analysis/0LGM0IvqyGOCdRRBxVCotB,387027,4
Mad World,3lP0Pu6a0jUWGPM83XYPip,0fW13W2PZe6zq87vqUBR66,The Hurting,3lP0Pu6a0jUWGPM83XYPip,Tears For Fears,215400,FALSE,14,0.646,0.902,4,-5.997,1,0.0455,0.0662,0.0285,0.0621,0.936,118.721,audio_features,spotify:track:0fW13W2PZe6zq87vqUBR66,https://api.spotify.com/v1/tracks/0fW13W2PZe6zq87vqUBR66,https://api.spotify.com/v1/audio-analysis/0fW13W2PZe6zq87vqUBR66,215400,4
Relax,6shkK6FfpYBwBWwXMm4dsm,0BO8JWQOt3t2dNSoklA03Z,Welcome To The Pleasuredome,6shkK6FfpYBwBWwXMm4dsm,Frankie Goes To Hollywood,236800,FALSE,2,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-5,0.0462,0.691,114.93,audio_features,spotify:track:0BO8JWQOt3t2dNSoklA03Z,https://api.spotify.com/v1/tracks/0BO8JWQOt3t2dNSoklA03Z,https://api.spotify.com/v1/audio-analysis/0BO8JWQOt3t2dNSoklA03Z,236800,4
Boredom,7HvPwB0Adf7z1lg6NdrueY,0dT3fFiZgeulrqfkJoDJdY,Time's Up,7HvPwB0Adf7z1lg6NdrueY,Buzzcocks,171440,TRUE,0,0.283,0.953,0,-4.588,1,0.192,5.61e-4,2.15e-4,0.353,0.599,181.249,audio_features,spotify:track:0dT3fFiZgeulrqfkJoDJdY,https://api.spotify.com/v1/tracks/0dT3fFiZgeulrqfkJoDJdY,https://api.spotify.com/v1/audio-analysis/0dT3fFiZgeulrqfkJoDJdY,171440,4
Heartland,5OCyAuTGiuGmrxL58zWpfa,1DtWKAziV8MqF1x3BHgpar,45 RPM - The Singles Of The The,5OCyAuTGiuGmrxL58zWpfa,The The,276066,FALSE,19,0.628,0.815,9,-4.784,0,0.0331,0.0127,2.92e-4,0.327,0.696,125.845,audio_features,spotify:track:1DtWKAziV8MqF1x3BHgpar,https://api.spotify.com/v1/tracks/1DtWKAziV8MqF1x3BHgpar,https://api.spotify.com/v1/audio-analysis/1DtWKAziV8MqF1x3BHgpar,276067,4
Sweet Dreams (Are Made of This) - Remastered,5jNDWA19BJbE24x1UUJGRY,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made Of This),5jNDWA19BJbE24x1UUJGRY,Eurythmics,216933,FALSE,81,0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,audio_features,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
Lullaby,093amtf9s8VkIdUtvd2Tap,09OpntwPHuNICsyEt1ETpE,Greatest Hits,093amtf9s8VkIdUtvd2Tap,The Cure,248973,FALSE,60,0.73,0.676,9,-4.436,1,0.0467,0.00894,0.385,0.0534,0.551,93.922,audio_features,spotify:track:09OpntwPHuNICsyEt1ETpE,https://api.spotify.com/v1/tracks/09OpntwPHuNICsyEt1ETpE,https://api.spotify.com/v1/audio-analysis/09OpntwPHuNICsyEt1ETpE,248973,4
Shout,4vFkxr4zAZoRMTdFsm4Onp,2NmpZSCAfrpYSdxos8hIri,Songs From The Big Chair (Remastered With Bonus Tracks),4vFkxr4zAZoRMTdFsm4Onp,Tears For Fears,395600,FALSE,2,0.505,0.986,0,-4.268,0,0.0583,0.211,1.29e-5,0.599,0.388,97.891,audio_features,spotify:track:2NmpZSCAfrpYSdxos8hIri,https://api.spotify.com/v1/tracks/2NmpZSCAfrpYSdxos8hIri,https://api.spotify.com/v1/audio-analysis/2NmpZSCAfrpYSdxos8hIri,395600,4
Message In A Bottle - Remastered 2003,4dB2uBf7IEazBMreDVZmB2,3bN4tg6rnNPy9GCkGhym4T,Reggatta De Blanc (Remastered),4dB2uBf7IEazBMreDVZmB2,The Police,290280,FALSE,19,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-5,0.221,0.869,151.008,audio_features,spotify:track:3bN4tg6rnNPy9GCkGhym4T,https://api.spotify.com/v1/tracks/3bN4tg6rnNPy9GCkGhym4T,https://api.spotify.com/v1/audio-analysis/3bN4tg6rnNPy9GCkGhym4T,290280,4
The Verdict Is Vengeance,0t14IXdvwDZOy9YjY2Ex0z,3if9uF0lLhdGGqDFMJqaKS,Mixed Punk For A Mixed Taste,0t14IXdvwDZOy9YjY2Ex0z,Sham 69,216696,FALSE,1,0.459,0.953,0,-4.902,1,0.0737,3e-5,1.31e-5,0.154,0.494,95.922,audio_features,spotify:track:3if9uF0lLhdGGqDFMJqaKS,https://api.spotify.com/v1/tracks/3if9uF0lLhdGGqDFMJqaKS,https://api.spotify.com/v1/audio-analysis/3if9uF0lLhdGGqDFMJqaKS,216697,4
You Really Got Me,0OW9cVAZjWakByTLSGfrd2,4D0BiMiLN6z2x7Tq9BcqoT,The Ultimate Collection,0OW9cVAZjWakByTLSGfrd2,The Kinks,133813,FALSE,13,0.576,0.963,1,-3.95,1,0.102,0.192,0,0.087,0.961,137.331,audio_features,spotify:track:4D0BiMiLN6z2x7Tq9BcqoT,https://api.spotify.com/v1/tracks/4D0BiMiLN6z2x7Tq9BcqoT,https://api.spotify.com/v1/audio-analysis/4D0BiMiLN6z2x7Tq9BcqoT,133813,4
Under Pressure - Remastered 2011,3enuKERSauyNFVTa2n0t7S,5R3VPUyabw6xw3CyAfIbqV,Greatest Hits II (2011 Remaster),3enuKERSauyNFVTa2n0t7S,Queen,236506,FALSE,10,0.667,0.713,2,-7.253,1,0.0462,0.521,0,0.0734,0.526,113.521,audio_features,spotify:track:5R3VPUyabw6xw3CyAfIbqV,https://api.spotify.com/v1/tracks/5R3VPUyabw6xw3CyAfIbqV,https://api.spotify.com/v1/audio-analysis/5R3VPUyabw6xw3CyAfIbqV,236507,4
Tainted Love,0PpEc22k6vwTw82PVIukeT,6eTZyUjg4ZoGElNcAINIwJ,The Very Best Of Soft Cell [International Version (Excluding UK & Eire)],0PpEc22k6vwTw82PVIukeT,Soft Cell,160400,FALSE,9,0.556,0.535,0,-4.789,0,0.0372,0.467,0,0.332,0.687,144.635,audio_features,spotify:track:6eTZyUjg4ZoGElNcAINIwJ,https://api.spotify.com/v1/tracks/6eTZyUjg4ZoGElNcAINIwJ,https://api.spotify.com/v1/audio-analysis/6eTZyUjg4ZoGElNcAINIwJ,160400,4
Video Killed The Radio Star,2fgCz9kQCDy0miERCy0sCJ,7o7E1nrHWncYY7PY94gCiX,The Age Of Plastic,2fgCz9kQCDy0miERCy0sCJ,The Buggles,252773,FALSE,70,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,audio_features,spotify:track:7o7E1nrHWncYY7PY94gCiX,https://api.spotify.com/v1/tracks/7o7E1nrHWncYY7PY94gCiX,https://api.spotify.com/v1/audio-analysis/7o7E1nrHWncYY7PY94gCiX,252773,4
Enola Gay,3uWvHMePGRYbZ1rNKZrprz,3WIg3fd3W8I5HU8g3Y6P0k,The OMD Singles,3uWvHMePGRYbZ1rNKZrprz,Orchestral Manoeuvres In The Dark,212573,FALSE,23,0.58,0.74,2,-8.409,0,0.0353,0.0101,0.0207,0.0721,0.961,143.29,audio_features,spotify:track:3WIg3fd3W8I5HU8g3Y6P0k,https://api.spotify.com/v1/tracks/3WIg3fd3W8I5HU8g3Y6P0k,https://api.spotify.com/v1/audio-analysis/3WIg3fd3W8I5HU8g3Y6P0k,212573,4
Everybody Wants To Rule The World,4yaypP8ytl2ghM2kiNSD8a,40dJCw4xU6Bd5ie9rfagNo,Songs From The Big Chair,4yaypP8ytl2ghM2kiNSD8a,Tears For Fears,251480,FALSE,26,0.637,0.811,7,-11.345,1,0.0583,0.363,0.00451,0.107,0.552,112.053,audio_features,spotify:track:40dJCw4xU6Bd5ie9rfagNo,https://api.spotify.com/v1/tracks/40dJCw4xU6Bd5ie9rfagNo,https://api.spotify.com/v1/audio-analysis/40dJCw4xU6Bd5ie9rfagNo,251480,4
My Number,0PIR7PK8DMB4pgoxq7F9Ad,4c9WmjVlQMr0s1IjbYO52Z,Holy Fire,0PIR7PK8DMB4pgoxq7F9Ad,Foals,240533,FALSE,70,0.639,0.744,6,-8.377,0,0.0368,0.0319,4.58e-4,0.466,0.825,128.047,audio_features,spotify:track:4c9WmjVlQMr0s1IjbYO52Z,https://api.spotify.com/v1/tracks/4c9WmjVlQMr0s1IjbYO52Z,https://api.spotify.com/v1/audio-analysis/4c9WmjVlQMr0s1IjbYO52Z,240533,4
Another One Bites The Dust - Remastered 2011,58alCatewkjNm9IM1Ucj67,5vdp5UmvTsnMEMESIF2Ym7,The Game (2011 Remaster),58alCatewkjNm9IM1Ucj67,Queen,214653,FALSE,83,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
